y_true,q0.1,q0.5,q0.9
979.7304,909.3027,994.4993,1122.0366
1007.8805,921.7259,1008.3404,1139.092
988.9868,941.41095,1031.0466,1167.6003
974.4406,942.5433,1031.9867,1168.5565
991.06635,944.64374,1034.3337,1171.4141
1011.9287,957.9079,1048.8341,1189.2579
1014.79663,968.6219,1059.2566,1201.5376
1011.0502,975.0492,1066.155,1209.944
995.78986,978.07104,1068.6467,1212.6012
1019.19434,977.9661,1068.9954,1213.224
1045.3654,989.3394,1080.9261,1227.6534
1050.0734,1000.78973,1092.6198,1241.7126
1060.047,1005.929,1098.3639,1248.8785
1055.8931,1015.57056,1110.7249,1264.8947
1059.706,1018.00397,1114.5769,1270.1824
1073.0259,1022.2479,1120.5667,1278.1481
1079.3057,1029.6743,1129.7502,1289.9414
1073.6394,1032.936,1133.9242,1295.3572
1068.557,1033.7637,1135.8542,1298.1271
1065.0969,1032.4551,1135.1104,1297.4971
1057.176,1030.8761,1135.4514,1298.7947
1058.392,1025.3448,1129.9067,1292.169
1059.2455,1023.3887,1129.2053,1291.9103
1057.9688,1021.42303,1128.4996,1291.6459
1059.9283,1017.79004,1125.9678,1289.186
1077.7915,1015.0536,1124.8516,1288.6486
982.38434,1017.7885,1128.0773,1292.6871
996.66034,978.93677,1090.1539,1248.1587
1071.1722,983.5056,1093.7372,1251.8534
967.03265,1013.6528,1124.9149,1289.449
1062.8136,977.60223,1089.9272,1248.6152
1009.6904,1016.3231,1131.0977,1298.6091
1130.9325,1000.79956,1115.2249,1279.6057
1090.2454,1044.648,1160.5825,1334.343
1068.3333,1041.0194,1156.7606,1329.7333
1040.605,1040.8824,1156.5653,1329.528
1072.4106,1039.9192,1156.6786,1330.2836
1097.3971,1050.1129,1168.3677,1345.0214
1084.5088,1053.279,1172.7916,1350.9847
1123.2996,1049.4962,1169.5547,1347.483
1111.9249,1047.8358,1168.9635,1347.3564
1135.8674,1030.3696,1151.6655,1327.1781
1140.8605,1034.4819,1153.1188,1327.4598
1141.8187,1027.972,1144.3993,1316.0225
1136.2548,1014.6937,1130.2634,1298.8307
1134.1747,1000.89355,1115.63,1280.9545
1127.5969,992.14294,1104.3771,1266.4513
1126.1337,981.1624,1090.6368,1248.8284
1039.7482,963.7517,1070.6409,1223.7183
802.3285,918.5908,1041.2847,1197.468
572.41376,750.34247,907.10785,1055.8796
559.5076,555.57996,719.5794,886.09265
423.40414,474.15985,663.8006,873.55975
657.4629,513.89453,685.6195,869.57263
798.9652,473.95728,660.4897,870.0645
747.1331,479.04022,654.7935,850.94464
372.2763,423.9422,609.2534,814.8288
401.9909,268.42917,442.66086,625.732
333.39133,282.7885,456.78433,641.05194
383.32657,269.90207,444.8672,629.22766
316.27658,266.53235,440.943,624.7357
553.3585,203.42935,367.52148,534.2316
403.48724,316.69025,496.00867,689.44165
262.86383,196.08379,370.32492,547.10846
255.4572,158.62863,319.78076,479.65063
228.19893,127.42352,286.68915,440.95758
234.62573,43.375298,219.79216,378.91473
236.92114,46.59935,221.86725,378.31454
228.96236,57.95604,230.26825,382.99536
236.08717,58.151775,229.65274,379.04816
265.96973,101.77876,263.4699,406.57986
243.1416,214.63571,351.7818,481.62338
266.57037,145.64601,297.94226,437.7923
384.51108,217.45934,353.75882,484.27032
662.4627,330.9746,456.97052,583.0461
745.6912,494.02954,619.4916,760.4303
680.88196,479.8666,609.6219,755.84045
384.2058,424.35434,560.6937,711.4767
332.84232,280.45398,438.96603,605.3273
501.79803,348.0081,491.3974,645.17
483.3366,410.20923,536.96295,675.6416
627.18585,396.9356,519.5897,652.528
626.6871,411.16254,526.37866,651.35626
549.15155,362.07028,485.64508,616.9908
445.82956,289.98746,426.98853,569.4584
353.3801,155.74153,314.04785,471.99875
210.61755,142.24504,298.47876,453.57324
123.089615,22.102634,203.93427,369.26022
111.2731,-41.37309,153.02892,319.40167
98.748665,-47.236736,147.96751,312.5478
916.7073,920.27374,1029.259,1176.8324
925.3382,914.86597,1019.787,1163.1205
933.2435,912.2664,1012.79266,1152.2245
940.04645,911.1946,1008.40247,1145.0364
946.2033,911.6083,1006.5669,1141.4978
952.0656,902.0945,992.17786,1121.5048
958.4544,906.84985,995.91876,1125.3079
973.8969,914.45447,1003.7,1134.546
1057.465,925.42444,1015.0353,1148.2256
1034.7314,965.52954,1059.1903,1203.0548
1055.7661,970.27106,1064.0667,1208.9384
1082.166,987.4297,1083.0858,1232.5673
1099.8752,1008.54205,1108.2415,1264.586
1087.7065,1023.2149,1125.5876,1286.6055
1088.2004,1028.6896,1131.7533,1294.266
1082.6267,1036.5305,1141.1383,1306.1848
1084.5873,1040.4012,1145.8032,1312.0531
1121.3289,1045.0021,1151.4578,1319.2214
1115.9683,1055.3031,1164.2167,1335.5885
1108.5684,1055.6271,1164.4979,1335.8569
1101.6727,1056.6477,1166.3289,1338.4203
1109.6907,1058.2616,1169.7158,1343.2756
1103.6913,1061.296,1174.7742,1350.2614
1096.4761,1059.7909,1174.483,1350.5184
1102.1594,1057.4097,1172.6792,1348.6514
1094.2012,1057.4398,1173.311,1349.7024
1127.0554,1054.673,1170.6921,1346.6638
1141.1516,1059.3375,1174.9312,1351.5215
1127.2507,1062.772,1179.2012,1356.9918
1124.3231,1062.2086,1181.7523,1361.5768
1125.8362,1064.2258,1186.2379,1368.1781
1120.7876,1067.3022,1192.1301,1376.6406
1128.7263,1067.6826,1194.1895,1379.97
1125.2592,1069.6343,1194.2079,1379.0128
1134.3997,1069.8354,1194.2966,1379.1019
1144.3134,1071.5302,1195.8491,1380.9249
1145.8517,1073.2993,1197.8641,1383.4646
1148.6832,1072.7427,1198.5098,1384.8402
1146.2582,1071.9949,1198.8881,1385.8907
1148.0237,1070.433,1197.9924,1385.2267
1148.3018,1067.9193,1198.3658,1387.147
1115.4954,1068.0638,1198.471,1387.2749
1175.1028,1062.5862,1193.9711,1382.659
1170.1022,1070.8646,1199.1969,1387.2522
1167.4979,1069.378,1196.245,1383.0016
1165.7847,1065.896,1193.6462,1380.266
1174.8945,1060.7227,1189.6182,1376.055
1164.3024,1055.3656,1185.9257,1372.5417
1166.4213,1047.471,1181.3352,1368.7958
1170.6012,1040.5254,1176.6681,1364.3998
655.1977,1035.2234,1173.1727,1361.1019
860.93304,644.4694,836.97363,1024.9357
1119.8994,989.38403,1138.6843,1325.4811
1154.6085,1014.1853,1146.8674,1327.3224
1168.749,1008.2752,1140.4137,1319.1655
851.9677,1005.8175,1136.9164,1314.3427
714.9856,775.7079,951.6487,1118.9236
965.1755,871.71295,1031.3799,1204.7854
901.87555,842.5298,1007.7549,1180.6832
851.0284,916.3739,1073.5864,1253.0613
987.4641,862.96857,1020.8309,1191.3718
1098.7117,921.5513,1060.292,1228.3011
763.18317,948.65735,1084.3038,1254.7606
649.21063,746.56226,909.88556,1062.5619
931.4787,741.92474,904.62994,1056.299
1107.7877,882.5755,1012.1826,1166.7115
1111.8002,869.16455,1001.00745,1154.3174
1072.209,810.4461,946.7481,1092.2922
795.2831,772.3152,908.36975,1046.7876
570.7112,554.7447,709.07526,870.17206
811.7886,532.3939,689.03754,853.9393
574.0708,698.537,830.25354,953.9787
458.2816,525.7452,675.3584,835.3115
756.7538,491.12958,647.5928,821.78656
951.53485,613.5437,744.1735,876.187
909.9819,639.7863,765.1356,887.1625
871.89935,655.7536,783.6899,906.22046
830.7121,642.15326,763.6766,881.146
696.3343,592.8597,713.9836,839.4499
627.37714,516.02893,641.7561,781.173
776.78595,537.75903,645.6577,765.2921
710.4919,547.4513,649.52,763.0337
697.34406,516.3336,614.79254,724.1988
665.84326,467.27597,566.3637,673.32074
499.4994,479.7653,574.44525,677.823
393.9435,345.0656,459.314,575.2266
593.81323,319.86023,433.4729,547.73083
556.18317,409.09293,515.37164,628.2955
530.0348,373.06937,482.21686,596.16003
502.74527,343.60092,454.83472,569.30444
476.98386,312.3366,427.41217,542.7878
439.68588,280.08057,402.46222,522.701
401.06924,240.39903,371.88626,498.68237
364.17764,205.33385,344.72263,476.70248
231.38089,183.14133,327.25836,461.3698
294.7122,108.33211,269.24084,414.4532
1005.76355,864.7998,945.37494,1063.6582
992.4531,878.97327,961.11285,1083.06
989.20953,885.8592,968.8644,1092.6631
999.82556,899.47253,983.9434,1111.1406
1009.7109,908.71497,994.3516,1123.902
962.3567,917.8639,1004.2929,1136.0173
881.3711,918.69257,1004.02057,1134.9435
950.3872,898.8102,980.05225,1104.2402
1011.7521,923.72766,1007.7113,1138.4188
1018.85095,940.7337,1027.5724,1163.5696
1029.3317,948.8793,1036.9607,1175.33
1025.2595,961.8602,1051.509,1193.3268
1049.4485,969.58966,1060.6866,1204.9738
1057.6335,984.6644,1078.22,1226.9673
1054.7506,995.02686,1090.3918,1242.2756
1046.5065,997.61957,1093.7281,1246.6005
1055.2023,1000.8525,1096.2654,1249.0055
1070.6561,998.1508,1094.4822,1247.0143
1092.9009,1001.55115,1098.5802,1252.1716
1082.0193,1004.7822,1102.5875,1257.1874
969.5631,1001.80475,1099.9635,1254.2552
864.40717,966.8581,1060.283,1204.6105
966.4361,937.74854,1029.1385,1166.6384
892.60986,960.0534,1050.3685,1191.163
857.0565,923.70917,1010.739,1142.5865
894.50946,921.14703,1011.4454,1145.141
1018.502,920.0844,1010.9061,1144.8109
1000.2042,945.1166,1035.7638,1174.1879
1024.0807,944.88684,1036.8629,1176.2487
1117.0656,952.57214,1046.4747,1188.6616
1127.7965,985.1442,1080.9036,1230.4246
1147.4202,1000.6238,1099.1438,1253.4858
1088.7645,1012.9343,1114.1405,1272.6797
988.95337,1005.3638,1106.1946,1262.977
944.3308,980.0115,1077.2449,1226.878
913.9988,968.0136,1064.4089,1211.3124
1124.9833,960.6744,1055.9728,1200.8145
1169.7517,1017.4695,1122.8397,1284.769
1162.8243,1023.59064,1131.0562,1295.6294
1138.0131,1019.78564,1126.8651,1290.6162
1147.9802,1018.9043,1125.7627,1289.2981
1165.8245,1025.4882,1134.0005,1299.9597
1177.818,1032.8427,1144.1279,1313.3241
1180.4059,1032.3525,1143.3009,1312.1774
1150.7919,1022.5292,1132.8497,1299.4935
1159.9615,1006.89716,1115.7678,1278.483
1151.5691,992.55505,1099.1572,1257.6139
1180.9497,987.2944,1092.7185,1249.2416
1182.7976,1024.7708,1137.5223,1306.0155
1173.8628,1031.031,1145.0435,1315.6118
1164.715,1032.3043,1147.7992,1319.7018
1146.8419,1034.6377,1154.8687,1330.6063
1144.716,1031.6826,1158.5596,1338.4634
1143.5731,1034.8234,1162.1143,1342.9288
1134.356,1032.0979,1158.8502,1338.7979
1126.3169,1027.2361,1152.8574,1331.1047
1107.7484,1016.03156,1141.0599,1316.6783
1096.7522,997.4785,1124.3706,1297.7085
1090.2358,990.1398,1119.1671,1292.5656
1087.5007,989.4292,1120.3281,1294.951
1064.9166,988.6232,1122.4624,1298.9902
1051.8517,971.76984,1105.9467,1279.4958
1042.7361,960.35956,1093.8657,1264.8464
1028.9062,951.368,1082.3489,1250.039
1007.35205,935.81415,1063.8032,1226.5376
991.3312,916.82513,1042.3314,1199.691
973.25256,890.91327,1012.9686,1162.9137
956.0543,862.3011,981.34766,1123.6995
928.19934,831.76324,948.407,1083.3693
934.9798,761.69214,874.3059,993.8108
917.0906,794.6778,905.3614,1029.1796
814.09436,781.1,887.8873,1006.3811
816.29333,718.8454,818.36945,920.41064
855.3487,735.8688,831.48065,933.6942
828.74695,727.09247,816.8525,913.42303
803.2342,702.27045,787.5195,876.28143
778.208,680.14514,760.7948,842.2317
767.9252,658.8224,734.0385,809.09973
683.7566,638.9569,709.1436,779.93756
706.3003,577.5587,645.85364,719.5811
693.56976,590.5505,654.15466,722.6485
529.1351,572.6269,636.6441,706.179
576.8112,522.8291,595.2765,674.0238
506.58398,485.45523,562.2588,642.8806
586.2613,458.1065,537.9466,620.7375
389.10034,452.06497,532.91296,615.68646
376.39175,278.25833,399.7367,515.0795
511.2442,279.9365,400.80695,514.53204
464.34357,322.58603,433.56638,539.6313
386.94293,288.30582,407.30524,519.59143
407.48822,258.46997,384.4439,501.89365
400.81824,231.56993,363.72617,485.93713
372.12622,203.06458,341.84198,469.32153
338.69583,170.89745,316.9629,449.32962
182.67264,141.07314,293.73962,429.9215
181.10104,13.66606,194.58688,347.9594
981.9783,885.90436,972.1275,1097.9835
992.90076,892.3915,977.67773,1103.9458
969.0743,899.898,984.658,1111.8007
993.56305,900.8885,983.96564,1109.8993
1037.002,908.8556,992.25226,1119.7731
1056.3468,926.3907,1011.9807,1144.2655
1056.3353,936.8112,1023.38855,1158.2004
1028.7158,942.70905,1029.9728,1166.3646
1010.243,943.9118,1030.9753,1167.3612
1031.7231,945.5646,1032.435,1168.8151
1046.2699,958.2722,1046.3121,1185.729
1060.7028,971.64417,1061.6664,1204.868
1065.9362,977.2059,1067.779,1212.3895
1070.4697,985.52185,1077.2667,1224.1539
1087.1177,992.61206,1085.4781,1234.4591
1082.1792,1000.4807,1094.5768,1245.8632
1083.6774,1003.8458,1098.5411,1250.9236
1067.1543,1009.0338,1104.4961,1258.2986
1063.9614,1005.4441,1100.1869,1252.7228
1086.3707,1005.1398,1099.9492,1252.453
1088.312,1010.5083,1106.3365,1260.5869
1078.509,1013.34753,1109.7328,1264.8254
1079.7242,1006.67816,1101.0983,1253.689
1092.288,1007.6769,1102.3411,1255.2231
1112.4849,1013.18823,1109.2476,1264.0918
1113.9012,1021.6836,1119.8401,1277.7468
1088.038,1024.7104,1124.18,1283.5114
1084.0043,1020.8819,1120.2716,1278.7317
1104.7388,1020.1731,1119.4075,1277.66
1101.673,1025.324,1125.5325,1285.4291
1109.1625,1024.0752,1123.9523,1283.4119
1097.699,1029.0869,1130.3906,1291.7393
1107.3998,1025.9072,1126.2307,1286.3035
1127.9125,1031.7511,1133.8098,1296.1385
1143.3904,1039.9657,1144.2504,1309.667
1140.3105,1045.4751,1151.2328,1318.6742
1133.7119,1048.5388,1156.2227,1325.4991
1129.963,1049.8606,1158.5408,1328.7863
1146.657,1049.7612,1158.5188,1328.932
1159.091,1045.4656,1153.6449,1322.9846
1146.1378,1053.3715,1165.1262,1338.2523
1141.6715,1064.0902,1183.5428,1363.7637
1154.4457,1056.2621,1172.0276,1348.672
1170.138,1053.9575,1168.7583,1344.2457
1161.7842,1051.6589,1167.4984,1343.1971
1139.3795,1052.8365,1174.7401,1354.7885
1124.0839,1033.5463,1165.0463,1348.1786
1086.5377,1059.6708,1183.7899,1366.4902
1103.4427,1046.1588,1170.0603,1350.3247
1128.636,1043.5214,1167.0751,1346.6842
1129.1975,1050.2858,1175.1648,1356.8147
1125.8174,1048.1367,1177.0948,1361.2532
1127.6782,1049.5802,1179.434,1364.6053
1115.6702,1048.2926,1179.0878,1364.694
1113.1078,1043.035,1175.5781,1361.4467
1106.252,1039.647,1173.1049,1358.9308
1097.0426,1036.6162,1170.2655,1355.6599
1088.9741,1029.6558,1165.8182,1351.6764
1082.4298,1023.06555,1160.3466,1345.8223
1075.895,1015.01025,1152.1189,1335.9607
1073.2286,1010.21844,1145.8138,1327.7625
1065.0973,1006.42535,1140.6538,1320.9437
1062.7223,994.7617,1127.6594,1304.8452
1057.1034,980.60803,1110.5516,1283.052
1035.6305,958.27106,1083.3466,1248.2555
1022.0725,915.25836,1035.0491,1188.455
1030.0255,925.97375,1045.1774,1200.0475
1057.289,917.99243,1035.5825,1187.449
1047.1863,903.62354,1012.2301,1155.0264
1036.6484,873.6026,978.20306,1112.4739
933.50995,853.4191,958.1009,1088.4952
466.99536,768.73956,878.79193,997.71387
436.3759,381.81448,536.3492,703.3588
427.14053,432.33734,580.38824,744.046
637.5313,516.2354,654.54736,807.1541
795.3345,599.93146,721.88885,845.0119
790.77966,568.26465,687.9655,816.0802
814.994,526.5481,653.8936,795.61475
753.703,469.96246,606.8726,758.88824
507.70532,393.23904,538.7566,696.31915
289.36804,195.1854,353.91544,513.0277
312.7797,187.8111,332.68097,475.49652
280.30508,226.39319,361.9749,495.28583
328.9667,216.53069,353.04236,482.17935
549.0006,298.86725,416.44604,531.643
664.7991,401.00217,519.45764,645.56854
518.70184,480.931,604.8908,744.1944
559.6799,353.7023,486.7202,626.4755
521.1318,389.00092,520.06274,660.73883
503.3467,349.42792,480.5261,618.96216
487.868,316.4196,446.5076,581.6751
423.72757,285.1211,413.39316,544.19446
414.614,240.52266,372.71365,503.82916
363.15863,221.8324,357.69324,489.33682
306.06314,202.98851,342.9209,476.51797
268.28616,151.57645,303.09772,444.62244
1001.23083,807.07635,900.862,1017.4258
1028.31,884.68335,980.0132,1111.4597
1035.6183,871.8282,966.2088,1094.4343
865.15875,902.6627,1000.33765,1136.7098
1053.7556,917.4125,1029.8629,1179.978
1045.9852,939.694,1039.2673,1183.7711
1058.4735,953.9232,1055.9087,1204.6497
1083.4406,969.3249,1072.7233,1225.2073
1078.0173,986.31024,1090.9147,1247.3759
1087.7311,999.8006,1105.7657,1265.6755
1085.8848,1017.0207,1125.3185,1290.0168
1086.7953,1029.7543,1139.603,1307.7339
1093.2366,1041.1692,1152.3915,1323.5985
1086.75,1051.3802,1164.8237,1339.5159
1087.5184,1056.2831,1170.6906,1347.0004
1111.4299,1057.9131,1172.2059,1348.8229
1099.1489,1060.6313,1174.4044,1351.2748
1090.895,1046.4596,1160.1646,1334.7507
1127.9789,1012.53235,1142.289,1322.832
1148.7753,1058.863,1169.6864,1344.2595
1126.6836,1055.2666,1169.0127,1344.947
1146.164,1039.672,1152.5079,1324.9556
1076.0676,1036.002,1150.7559,1323.6322
1022.978,999.2481,1130.5925,1307.7699
900.5982,927.29144,1068.9337,1241.2098
768.24524,850.9285,1000.9125,1163.5085
663.57104,710.5363,870.7037,1015.27234
633.1975,567.7483,729.5621,893.38794
598.44885,511.67053,675.5213,852.3165
647.03326,446.76044,612.1942,798.34705
659.9956,450.64542,617.70807,806.73987
612.7305,490.1888,661.99255,849.29486
564.1225,404.947,574.6739,765.8108
552.8829,361.2796,532.5407,723.0774
512.8462,364.81497,537.38086,730.3608
505.64728,341.6379,505.54034,687.5545
512.0083,358.00803,514.47766,689.5761
533.629,389.63525,541.32874,713.14294
565.86334,418.6891,575.3953,753.23
611.3968,446.2574,616.3865,810.42816
633.1197,476.3564,658.2542,861.01483
664.4468,505.6921,694.15,898.70496
801.53827,558.758,754.0729,956.4956
910.29474,667.24023,864.3687,1053.5952
916.2883,747.5202,943.71027,1127.8865
1095.7194,833.07947,1018.73254,1206.1648
892.62115,938.31976,1097.7428,1285.7518
979.4902,887.13434,1067.2793,1260.6846
1139.6825,915.6149,1082.678,1272.2771
1128.6641,855.0227,1036.8433,1225.9194
1118.1232,840.393,1024.5306,1212.127
1113.9484,754.7821,957.0686,1149.8103
911.988,718.3537,916.2969,1103.9337
1100.951,757.8318,949.1964,1129.0634
1067.19,831.426,1007.3402,1187.0504
1072.9457,810.6297,990.70337,1169.5314
1036.918,862.2637,1032.5515,1213.5519
1109.1283,834.8144,1007.7572,1185.5875
1098.3438,843.1231,1013.6815,1190.9457
1090.643,851.37714,1020.3322,1197.7473
1082.8167,856.1308,1023.5714,1200.6821
1075.152,857.58844,1024.3234,1201.104
980.79474,839.3327,1007.2552,1181.3497
962.8458,788.02936,959.7499,1127.0693
1004.1332,803.56525,972.8295,1141.3734
958.072,871.50336,1031.392,1205.1908
1001.5269,852.54004,1015.10046,1187.7064
1036.0923,888.33875,1048.8519,1226.5479
867.91345,890.1421,1051.3495,1229.823
808.8568,823.3901,988.1123,1156.2975
939.49554,826.6627,991.95776,1161.5995
938.43713,805.1014,976.2005,1146.7004
924.85376,806.4688,976.553,1146.3638
913.6736,855.6315,1014.29626,1184.466
857.90894,849.19464,1003.133,1168.6583
832.87494,725.3787,890.49365,1042.4706
843.75244,754.8104,911.5801,1061.7589
770.1375,753.979,906.10406,1052.4896
668.9461,690.48065,832.87787,961.2329
712.1773,669.7457,800.7874,918.7329
684.0093,664.0522,793.69434,911.2934
503.68814,591.3667,721.6176,851.09546
697.6729,528.482,651.4801,786.21124
708.19476,616.1901,737.79346,854.86273
642.2787,608.33154,727.41077,843.35394
626.53076,550.33923,671.0095,799.2734
580.6326,519.2471,638.35706,771.6238
548.3529,425.5936,553.7412,693.1061
494.7006,377.32138,510.2615,652.0719
453.7693,299.10782,441.6345,589.3006
418.7042,246.61922,395.3906,546.5152
408.2737,218.0162,369.90836,522.7149
396.5178,203.50677,355.84683,508.70248
372.5452,193.2951,345.50742,498.2436
334.807,162.42822,316.64252,470.11496
312.58594,122.34246,281.98126,437.52127
473.952,445.4233,558.60065,691.0364
404.54712,358.45197,486.7383,629.8269
392.11578,310.6514,440.61316,581.9873
415.01086,306.03577,428.3932,560.6413
459.55594,320.82166,435.56732,559.2701
441.3862,333.62552,445.19495,565.151
410.33994,307.3837,425.13724,550.7097
369.97678,278.003,402.65808,534.3125
339.5479,251.92503,382.48532,518.4841
340.55585,244.28688,376.56662,513.75073
384.91263,260.7433,389.39218,524.3785
408.4948,299.93915,420.0225,550.2161
424.66626,321.10187,439.69012,570.15063
482.74252,331.54498,450.43976,582.03613
561.8637,366.2674,479.92978,608.2501
582.16766,424.55875,528.4421,650.1112
520.2862,437.4453,540.76654,663.11865
461.9953,386.78854,502.49286,635.55927
394.40106,343.25864,466.96124,605.9762
346.96558,302.0229,430.4938,571.73987
362.3505,281.7017,410.13528,549.52203
493.8328,327.86526,447.4416,580.4463
591.79517,448.34808,545.99286,663.45013
573.883,518.07526,605.4876,712.94507
550.9315,524.79895,617.8326,731.308
591.20593,529.82983,624.95667,739.7202
688.1029,573.9816,659.94324,756.94293
765.792,626.39984,704.30896,783.44635
838.2549,651.99896,740.86395,826.0968
780.4414,664.5936,772.63336,873.9749
672.3891,645.282,760.30066,871.2922
715.9944,605.9,722.46643,841.6345
893.9727,638.54047,742.4802,843.25085
905.95966,672.0555,783.44714,886.68524
854.73676,636.6891,766.71704,892.3368
638.15625,593.783,722.66815,853.81494
518.4996,451.29333,588.6595,746.45514
488.70917,352.06958,493.64478,651.23596
446.76376,315.34348,456.2831,610.71643
399.32077,268.33945,413.0688,568.68286
373.89572,232.12033,381.4019,539.7233
345.81924,202.50555,352.81488,509.98456
328.1236,182.95215,330.5448,483.1242
354.1362,177.92924,325.74774,476.2337
388.97046,197.85861,341.30743,489.32208
399.308,228.60133,369.93625,518.9397
365.82068,249.23067,391.2408,542.44946
379.5558,242.60007,382.24823,529.7977
445.3442,243.75206,383.38318,530.368
468.00726,248.6435,393.87003,546.8508
501.19763,242.84013,389.2964,542.7445
364.304,240.433,390.00772,546.598
275.30936,173.18938,321.7773,471.7341
231.98196,106.15378,268.29712,422.9839
213.58374,66.71598,236.8614,393.03494
203.75838,49.94915,223.26143,378.85806
203.56752,45.94219,219.84964,374.34872
208.01865,48.776443,222.14568,376.526
202.64243,51.812954,225.10262,381.7442
203.92265,46.537518,221.42561,380.64328
193.11346,35.3332,212.8254,373.9466
153.16006,18.262552,199.50414,362.66046
128.84653,-4.3874288,181.59973,346.40887
110.43904,-15.962118,172.32706,337.442
113.52693,-23.594957,166.15538,331.1633
145.62285,-24.709227,165.2241,329.94803
165.26439,-18.90961,169.8409,334.18472
149.34094,-15.881976,172.29144,336.72165
144.42679,-22.783468,166.88474,332.11478
151.27737,-24.974432,165.15324,330.56198
153.96935,-22.732265,166.91151,332.1003
157.1677,-20.25503,168.82169,333.64395
151.30782,-14.458134,173.33736,337.4432
138.66081,-9.789374,176.97235,340.50528
128.73312,-9.956892,176.77997,340.1254
144.69595,-7.123796,178.95634,341.8103
182.68251,4.144037,187.7551,349.25842
218.42908,24.536942,203.7891,363.4651
232.3223,44.24039,219.39737,377.96567
214.67215,49.322006,223.58852,382.78064
158.22667,35.860893,213.17621,374.44656
128.23549,2.8688855,187.29362,351.82114
152.6855,-9.326431,177.61972,342.64542
191.49794,-2.0581257,183.28464,347.19843
191.13127,10.739312,193.43451,356.4648
167.5501,4.625806,188.83398,353.30795
116.17591,-13.2514925,174.87096,341.35016
98.57898,-34.61781,157.96964,325.76205
85.24764,-43.15467,151.10835,318.69504
85.54758,-47.65883,147.44246,314.58795
116.79208,-45.72424,148.93169,315.48404
176.26439,-33.912483,158.36574,324.14395
174.05208,-12.342674,175.59119,340.3054
141.90057,-8.206207,178.88724,343.4848
141.7412,-5.8589573,180.56805,344.31573
155.60245,9.132243,192.22084,353.77673
802.1437,740.56177,798.37555,874.51025
775.0811,737.59735,794.43066,869.26575
782.93384,729.5804,783.00793,854.41187
798.4537,732.1874,785.45233,857.3941
811.2163,736.65326,790.20746,863.3151
803.98596,738.3672,790.92194,863.8119
806.0077,733.8081,786.3243,858.61926
819.66974,740.5605,793.90906,868.1426
835.4584,745.7503,799.3388,874.77405
831.1782,750.1789,804.3395,880.9465
828.1226,749.49805,804.0007,880.7036
816.61414,749.75793,804.4046,881.3009
846.15283,748.0771,802.49457,879.0559
813.7227,770.9332,827.4506,909.7609
838.0648,750.0029,811.8659,892.4468
832.4825,736.6655,802.0261,882.7551
793.44165,744.86456,808.2861,888.77106
737.14667,682.41504,754.01117,828.6672
791.85254,651.76215,721.462,789.5645
840.3565,664.3727,735.81323,807.171
729.72437,705.7707,782.6526,865.44385
707.6353,626.7141,706.3095,786.0402
763.34875,633.7574,708.87054,782.87463
797.26434,662.42126,737.16064,810.67914
752.2971,692.4847,765.4913,843.23395
816.0785,663.80164,733.5667,803.9516
811.80707,699.4464,769.46625,846.8277
832.139,705.24164,776.923,856.82996
848.4835,685.56464,756.2516,831.8756
779.82764,735.98035,809.536,896.9316
820.13116,679.83167,754.56744,832.1259
826.6476,678.08093,751.8948,828.52264
854.4271,677.0003,747.8861,821.4282
707.3642,734.5978,810.0785,897.717
573.4361,557.3553,664.4404,780.4044
549.3913,391.57712,527.65533,678.2256
572.0637,364.41132,501.8611,652.1056
547.10114,365.4884,501.59387,650.3554
453.80704,320.40823,463.58395,617.2975
443.17346,247.7328,399.48584,557.8715
465.47842,227.29926,382.24347,542.89685
484.4508,232.84616,388.1065,549.56885
475.94305,243.60521,397.59595,558.5464
464.28384,240.91757,394.02972,554.0172
424.77673,236.811,390.50504,551.1283
406.7352,217.23102,369.20993,526.53827
423.9395,209.7396,358.42346,511.07465
454.69852,217.50342,364.5063,515.05524
463.9696,229.9654,378.2788,530.7703
466.19943,228.55821,376.19968,527.50586
437.38297,224.05473,371.37967,521.842
418.2214,201.49605,348.3138,496.17102
405.139,184.49063,331.3367,477.73502
357.59503,172.89491,320.2528,465.09573
300.28018,142.32083,295.70566,441.02597
307.8354,96.9759,260.2489,410.61957
312.95068,99.211914,261.80283,410.77637
292.54572,104.13184,265.99707,415.66635
266.5968,75.463684,243.7804,397.6077
290.87988,44.740505,219.8695,377.4384
310.34155,69.25085,239.03857,393.62698
339.3033,92.40347,257.21094,409.44586
403.12604,139.04958,293.6951,440.6814
479.70578,201.70045,342.17896,479.55167
507.06677,270.20535,395.51358,523.70215
527.83997,294.4943,414.7537,541.3744
536.462,304.1556,424.96304,553.0882
589.7395,307.6002,429.2221,558.4677
523.57996,328.8094,444.9055,569.40356
510.2363,315.18347,435.0637,563.348
523.77795,316.63528,432.93048,557.05994
523.69806,326.5712,439.30933,558.69073
553.9173,331.84448,443.2108,560.49664
502.4943,357.82764,463.10437,574.70166
449.39545,323.396,436.91925,556.6815
438.0941,297.53757,417.46417,543.9684
454.23477,307.82156,425.14856,549.1217
444.73605,329.70795,441.92587,561.22644
507.86005,341.39145,452.72235,571.2121
494.70142,392.65146,491.07043,597.76874
540.398,405.69397,504.3878,612.0662
785.01074,445.31415,535.919,637.1353
769.9442,560.5494,658.4844,770.08496
699.6413,528.7708,637.0018,763.91516
634.8018,436.79108,559.22174,700.0934
528.33734,399.97745,524.05304,663.5505
540.85205,336.2366,463.7089,602.0238
