y_true,q0.1,q0.5,q0.9
877.6523,844.81244,893.02295,945.66394
868.44434,842.895,891.39795,944.093
876.52893,838.5497,886.5692,938.6986
872.9757,843.16956,891.974,944.84973
889.7272,842.73303,891.5809,944.49255
888.49133,850.32153,901.3053,955.87994
880.28613,848.395,899.0506,953.2728
877.0285,843.87427,893.7,947.0885
884.9963,843.03815,893.78436,947.63806
884.1874,847.6165,899.8221,954.76965
873.5251,850.85376,903.58844,959.0569
908.09033,848.1805,900.7024,955.89594
942.84094,865.87756,920.0088,977.2269
966.03564,886.1875,943.8091,1004.2839
960.39764,899.28656,960.0673,1023.1473
964.938,897.80505,958.9255,1022.0641
972.4452,901.4242,963.3854,1027.1625
967.48596,905.8481,969.0542,1033.7191
966.64716,903.99835,968.05475,1032.9211
970.4749,904.0824,969.3818,1034.8732
975.8446,906.91077,973.2166,1039.4354
967.2862,908.1777,975.105,1041.6632
963.72687,904.50305,970.981,1037.039
964.8344,902.9797,969.0028,1034.7339
959.7934,904.50867,970.74146,1036.7875
970.74634,901.1704,966.46497,1031.7806
980.6781,905.36304,970.7092,1036.2773
981.52716,911.00964,977.6136,1044.2725
978.6389,913.8142,981.4086,1048.8717
966.08203,911.7505,979.3147,1046.6697
960.69055,904.9185,971.1152,1037.2081
955.06525,903.00934,968.7337,1034.3804
962.1464,901.99615,968.1682,1034.0424
964.0001,907.1602,974.8797,1042.0092
959.3435,909.9562,978.3747,1046.1055
975.79944,906.75366,973.23804,1039.5947
979.5012,917.8069,985.6516,1053.4576
1011.34424,922.65753,990.957,1059.3282
993.31085,940.1749,1011.427,1082.5884
997.27386,934.27295,1004.72504,1075.1228
1001.0352,937.94727,1008.8994,1079.8551
1001.0108,942.0084,1013.50195,1085.0826
1009.7005,942.31354,1013.4725,1084.8976
986.6095,943.9417,1014.698,1085.9602
1000.6891,932.4747,1000.8298,1069.9926
1004.06775,939.43176,1008.36414,1078.2432
1028.6864,942.87885,1012.25854,1082.6045
1027.9476,953.2697,1024.822,1097.0011
999.7022,951.9876,1023.6635,1095.7926
1002.7275,936.6463,1005.73413,1075.4204
1010.9996,934.7617,1003.21576,1072.353
1014.60223,934.8185,1003.0861,1072.071
1003.729,932.36334,999.9335,1068.3262
989.4326,923.118,989.04364,1055.8905
965.2577,910.3434,974.1883,1038.989
938.69617,891.1434,951.9776,1013.807
918.2977,869.86005,927.0887,985.4918
877.5261,849.9223,903.49286,958.53864
868.04407,819.4968,867.7403,917.83923
841.9522,804.09033,849.421,896.8943
813.21564,779.9295,821.1893,864.83954
787.4468,753.9919,791.38696,831.20135
765.7729,728.8673,762.57794,798.713
741.6015,705.2492,735.4799,768.09216
720.13336,677.19385,705.8888,738.8926
698.2167,652.2553,683.4633,721.934
666.87164,617.9081,659.0919,702.31305
635.1539,574.2011,627.8075,675.96936
601.51416,529.9722,596.22626,649.7569
568.5975,485.6586,564.5755,623.5913
535.7542,444.42862,535.09924,599.08813
499.04187,404.02948,506.19656,574.7904
464.3979,365.16937,478.28574,550.8931
428.5541,331.65955,454.1409,529.9672
393.86087,298.42624,430.19272,509.5108
358.76474,265.15283,406.0618,488.42944
321.69678,231.22926,381.35898,466.52496
287.04236,202.5643,360.6377,449.1938
253.97244,184.66579,348.12912,441.62695
827.1757,785.329,825.3735,869.2229
828.0617,794.33093,835.7203,880.9311
870.08875,798.3667,840.3054,886.1284
849.4735,821.9771,867.2764,916.50574
857.92163,816.9479,861.0813,909.43604
845.89923,823.5899,868.65466,917.9523
856.91174,821.777,866.6802,915.8411
860.9712,830.96655,877.18494,927.7449
879.14526,836.4421,883.52045,934.96704
880.99817,847.9014,896.5,949.54474
889.38983,851.2928,900.6643,954.39276
913.17236,856.8857,907.46545,962.23486
897.6441,870.2018,922.9294,979.7644
897.38184,865.61066,917.70953,973.9447
911.0181,865.1378,917.3055,973.4732
907.8781,872.52185,926.66437,984.401
905.25476,872.88544,927.80115,986.03735
912.5686,871.2819,925.99133,983.9712
913.3889,875.10156,930.31,988.7775
914.3627,876.2778,932.4056,991.4953
927.56616,876.8097,933.19617,992.4392
936.64954,884.50073,941.72595,1001.9345
945.7077,888.83014,947.1432,1008.176
943.90875,892.4841,951.98505,1013.8318
956.1443,893.6728,953.95605,1016.35126
966.0773,899.1277,960.83777,1024.3226
956.3681,902.3994,965.4578,1029.7269
961.8359,899.4644,962.7392,1026.9681
956.17804,902.2158,966.53827,1031.5302
954.4729,900.3257,964.57007,1029.4323
951.3365,899.749,963.4567,1027.9241
961.74927,900.2402,963.69775,1028.08
994.31964,905.5074,969.9147,1035.0746
997.1314,922.9617,991.3207,1059.6814
1013.4379,928.5975,998.81573,1068.5977
1016.57916,937.59326,1010.1284,1081.771
1031.2979,940.89496,1014.4201,1086.8588
1014.9269,948.27075,1023.28455,1096.9805
1023.27716,942.00244,1016.0184,1088.765
1007.1697,946.5574,1021.39044,1094.8209
1009.7555,939.1432,1012.6119,1084.7166
1023.1452,943.4491,1018.0287,1091.0092
1014.1932,951.21014,1027.4895,1101.9467
1017.599,946.73895,1022.0939,1095.7192
1029.3442,948.19293,1023.7763,1097.624
1029.9965,956.48926,1033.3851,1108.5852
1023.27716,957.75903,1035.0652,1110.6581
1021.6178,953.5517,1029.8861,1104.6366
1003.2688,952.72626,1028.4883,1102.8447
1012.2554,946.2561,1021.2602,1094.812
1031.3022,952.02673,1028.0479,1102.6046
1028.0399,962.0824,1039.1603,1114.9894
1010.6285,963.9881,1041.2024,1117.287
