y_true,q0.1,q0.5,q0.9
980.678090586027,854.5145737993321,934.9177445772223,1012.3029274941246
981.5271652864451,861.2723456039639,941.7215610272331,1017.3788465613113
978.6389020844431,865.9797395005129,946.6922612842968,1021.6736639035315
966.0819970527504,866.2821108980711,947.3971730948524,1022.5246849218315
960.6904932693029,864.8006709356462,945.7322837447415,1020.4153461481003
955.0651933310849,864.2657695324264,945.1519888014672,1019.5213333560569
962.1463896388792,864.2077437550529,945.2805779646875,1019.3109399566938
964.0000812170229,868.1898706893933,950.6967221192886,1025.3740548021613
959.3434798572553,871.3456524009937,954.7177343712256,1030.5502883101256
975.7994085134978,872.186923224358,956.4570895230823,1033.977709935013
979.5012320556425,876.4359000625127,962.9667405471217,1043.3524532360525
1011.3442580489295,879.2161106271959,967.5175334159197,1049.6260979926196
993.3108342785076,886.6202287217359,977.305842036252,1065.5408788687655
997.2738109845991,885.4462323277373,975.2837713549296,1064.1917418541352
1001.0351973409723,885.2159694506176,973.9693604115593,1063.1904446181493
1001.010825267268,884.8698553610809,974.7951797496145,1063.857667490965
1009.7004498017218,884.0251955772552,976.1495814011057,1066.2863502404443
986.6095088000002,884.3499117943383,978.1654269660619,1070.4345968874711
1000.6891104920962,882.3959422379987,976.5205492246589,1070.6998229244355
1004.0677130676793,885.1496235684798,978.715820149256,1075.5036829095793
1028.686404715078,887.2146901370136,980.4611618192824,1080.574323250077
1027.9476598336505,891.7271622386029,985.662076821981,1090.2516589835602
999.7021088331295,892.7607570526366,986.5302255191948,1094.3541805396665
1002.7274846649522,887.6920339483156,980.8123292444394,1091.228038264805
1010.9995353213848,883.3843782442766,977.7528912596605,1091.8935913725095
1014.6021638447176,878.0079675164675,974.4099523303303,1093.2428817802045
1003.7289555613455,870.3809346480848,969.0025455423654,1094.1076947852137
989.4325896986544,857.37965464391,956.56638634434,1086.7496176207237
965.2576433890098,845.06959829949,944.601588872105,1076.703489610198
938.6961067661445,831.9488366574899,930.6879024897719,1061.7092604536324
918.2977081942619,811.5489791863588,911.4200835570232,1038.2945516433745
877.5261096512713,790.5495570815484,892.0649158354105,1016.434698154415
868.0440243402834,766.0592846739528,866.7170451903784,988.6559037835348
841.9521602735498,744.2351468925167,846.0804201186684,966.3500351380223
813.2155944977402,714.7271993829299,815.6686454093161,933.9172273549634
787.4467863678647,685.051288036984,783.9947784206529,900.7777660149077
765.772880927421,655.9371472176285,754.2918080361742,867.8311572663251
741.6014052831407,624.5887813845961,726.0562482061947,835.636549839407
720.1333331625932,593.3852889565907,694.1261093270941,798.3279592819788
698.2166746219824,567.1136436848083,666.2911854543349,767.5518200647758
666.8716353780898,542.6769930947003,641.7194416603543,739.6045699685069
635.1538850737061,508.3834212291597,608.4250803935952,706.0305746451668
601.5141629732686,468.57566265136063,572.2557459220989,671.3334049567759
568.5974587025532,425.585504150966,534.3413141950637,627.0738619361518
535.7542196501311,402.23955914890655,513.2197588337233,606.9933844947792
499.04189100355006,376.1573495701582,486.1497653480561,583.8840444930466
464.3978893051961,350.017397332098,464.2202819072829,565.0640071660074
428.55414629279176,322.1945165617097,439.1103355677276,543.8534811489842
393.8608889341899,293.24045697902136,411.6480201001714,519.6393499445034
358.76476294807884,269.5027308602394,388.7816876924999,502.0997902163746
321.69677486565524,251.17227219665975,371.6520938464191,486.57548134745537
287.0423625053232,235.78560722136103,359.11694807301143,475.03296126274233
253.972426280435,227.8662220768382,353.61124550161315,470.3580538232802
827.1756967271693,739.9319299294481,794.9928542168682,845.4564078914053
828.061660578226,743.7554704160606,799.4640576353961,850.3501976156347
870.0887247364981,746.3310018323295,802.0152021494393,852.3581023422623
849.4735077784823,760.85420154595,816.2910411261787,869.3869841318023
857.9216013421503,758.7707889081815,814.957081858965,869.3849637674634
845.8992538650151,763.7461017917262,820.7694861534816,876.3012133409294
856.9117341118341,762.0516257634655,818.1418336914722,872.6069547287854
860.9711156682358,769.863355524365,827.7111404126895,883.0468010912239
879.1452503127077,774.4756096886937,834.0948080605228,890.7604861946882
880.9981798677134,781.404262968749,842.7759780096056,901.6343082596633
889.3898187604434,787.3026274147003,850.0316430959962,910.4017570564936
913.1723325626152,792.1463824008572,856.9876007415821,919.4419584882473
897.6441473980091,801.2894010437369,867.0874884999024,932.3055456965651
897.3818301331185,800.1035482743661,867.4237175850533,932.0814477543202
911.0181591311087,803.1224219851802,871.4235811706659,936.9300818706683
907.8781069553602,808.867502135382,877.8775558859363,945.064392357792
905.2546939431306,808.9503251450474,879.1075160510991,946.2517379437593
912.5685883221854,810.3705164399016,881.4604284140523,949.2719725405527
913.3888312034769,814.2664799954312,885.7745727978347,954.8972864829028
914.3626176435974,816.2819763880126,888.4412570372835,958.0693268806166
927.5661807985953,818.0215233866176,890.811192136423,960.9067385355227
936.6495734076398,821.1290447900949,894.8614256637877,965.451027119954
945.7075944132214,824.2444324134608,899.2589194141763,969.9387578783478
943.9087377347639,831.054677966434,906.4101701492114,977.3496815567639
956.1442832582671,831.3064840821305,907.0598892048293,977.9392853837332
966.0771987261285,836.6174424367382,913.6720441590624,984.8706227105133
956.3680112273915,840.995474798196,919.5318186470317,991.8203258453126
961.8358113470871,838.0595304766937,915.8840064575504,987.7428974443396
956.1780094412156,838.9422340814707,917.3870714558128,989.9014365497749
954.4728294618671,837.4995112334253,915.3417598175829,987.5546308033895
951.3364366993465,839.4248612221106,917.8268617054243,989.7089090043683
961.7492567874367,841.2740416795357,920.0396552601844,991.700512874438
994.3196126852697,849.848105120616,931.1146992995465,1005.0818303234083
997.1314216416044,865.2415885851174,947.9216938610703,1027.4253992741099
1013.4379369111628,873.2239678687471,956.6244725434824,1034.9479204904615
1016.5791645395567,881.6076606044884,966.1645541604491,1043.515430703453
1031.2978983352755,883.6066850247432,968.7204932363666,1046.1082651473534
1014.9268039302881,886.5664732505961,972.7501592482449,1050.6401988884681
1023.277134123335,885.7014857814893,972.0582783167255,1050.067749173177
1007.1696690665717,887.7716381468833,975.0197659456333,1053.5378283034565
1009.7554628257419,887.4452978545708,974.7760622783552,1053.4906456615959
1023.1451728577786,890.0863584766709,978.3681869244078,1057.5347534494867
1014.1931176886933,896.8114217624524,987.1514896086044,1067.7559220930457
1017.5989472183251,897.129564384617,987.7294534407545,1068.7245628787782
1029.3442110427227,898.3958169246894,989.6611521071643,1070.997672018206
1029.9965218194623,900.6461947901745,993.076859838483,1076.1560214350707
1023.27716959465,901.7464588091229,995.0370613803491,1079.3283702106808
1021.6178399539197,900.8784589686818,994.417869702894,1079.1628920966646
1003.2687475747385,900.5956734295902,994.5277723707133,1079.5692441531603
1012.2552944930026,898.3038394130733,991.7738751173887,1076.4259938122154
1031.302255203395,901.2851719842278,996.1866318960756,1082.4245122597613
1028.0399350607054,908.7343710745508,1005.7892139043086,1096.8975336793387
1010.6284341504002,912.5286464647795,1010.6791488341793,1104.5898093547532
1027.234230972009,911.5045211693698,1009.1671895151663,1103.4518151531774
1038.7639789003447,915.7814020593912,1013.4066796165856,1109.3899910811494
